shipment-date,sku,asin,fulfillment-center-id,original-fulfillment-center-id,quantity,replacement-reason-code,replacement-amazon-order-id,original-amazon-order-id,,,
2025-07-30T04:00:00+04:00,ZP-2HDH-3HB5,B0CL6JHS4T,QWTT,QWTT,1,2,404-9425231-0921124,408-1233951-6793930,,,
2025-07-30T04:00:00+04:00,LI-FXQV-WVV3,B073X41CSH,QWTT,QWTT,1,2,408-4861649-8637900,404-1103170-3538720,,,
2025-07-29T04:00:00+04:00,INLIN91500030,B0C7QT1433,PNQ2,PNQ2,1,0,406-8813932-1426710,406-0536329-0264337,,,
2025-07-29T04:00:00+04:00,6.7113.3,B001KTTKQU,BLR8,BLR8,1,2,408-0311951-1045950,404-3214204-6373946,,,
2025-07-29T04:00:00+04:00,WCF-63154889,B0CT8BG7LW,BLR7,BLR7,1,2,408-4329764-7609920,405-0879858-0100306,,,
2025-07-29T04:00:00+04:00,WCF-63154889,B0CT8BG7LW,PNQ3,PNQ3,1,2,408-2873926-7295519,408-6197265-3997116,,,
2025-07-29T04:00:00+04:00,Aero Swift Luxe,B0F3DFNTZZ,HYD8,HYD8,1,2,408-5419315-9997914,402-1337733-4799529,,,
2025-07-29T04:00:00+04:00,WCF-63154984,B0DGV3V245,MAA4,MAA4,1,4,408-6147091-8287507,402-4548202-1030719,,,
2025-07-29T04:00:00+04:00,6.7836.L118,B0052C21HG,HYD8,HYD8,1,5,408-4277978-5394700,402-4661479-1280309,,,
2025-07-29T04:00:00+04:00,HB-PWGX-H10R,B0BWF3DZJV,PNQ3,PNQ3,1,0,406-4587294-6704352,171-1500277-6156341,,,
2025-07-29T04:00:00+04:00,pana-Rice &amp; Pasta Cookers-450 W,B09QGWFL57,BLR8,BLR8,1,2,408-3989064-1737900,403-1652094-6303553,,,
2025-07-29T04:00:00+04:00,INLSIN91500025,B0B9YGBCJG,DEL5,DEL5,1,0,407-8627425-3822756,405-8121455-6690769,,,
2025-07-29T04:00:00+04:00,Nutri fry 3.4,B0DG5TKLGG,PNQ2,PNQ2,1,0,408-0254030-1893110,405-4363823-9657956,,,
2025-07-29T04:00:00+04:00,INLIN00000023,B0CKR1G5ZQ,DEL4,DEL4,1,0,405-5000823-4073124,402-7242539-5273956,,,
2025-07-29T04:00:00+04:00,WCF-63154984,B0DGV3V245,DED4,DED4,1,2,408-6175487-8968305,171-0226616-4913112,,,
2025-07-29T04:00:00+04:00,pana-Rice &amp; Pasta Cookers-450 W,B09QGWFL57,BLR8,BLR8,1,4,408-5649021-5997908,408-0965678-9653146,,,
2025-07-29T04:00:00+04:00,INLSIN91500025,B0B9YGBCJG,DEL4,DEL4,1,0,402-3334092-1707506,403-4713311-1159534,,,
2025-07-29T04:00:00+04:00,INLIN91500030,B0C7QT1433,PNQ2,PNQ2,1,2,406-0946057-5214701,407-0760945-6957133,,,
2025-07-29T04:00:00+04:00,TI-4151-KAE6,B072BCSJ4G,BOM5,BOM5,1,10,408-2667484-6714751,402-6699210-9711563,,,
2025-07-29T04:00:00+04:00,BERG-BGIN-6285,B0CW2ZTS8X,BOM7,BOM7,1,10,408-7042276-6876337,403-4895852-4087563,,,
2025-07-29T04:00:00+04:00,Nutri fry 3.4,B0DG5TKLGG,PNQ2,PNQ2,1,0,403-3804181-2629912,406-6328284-2669156,,,
2025-07-29T04:00:00+04:00,WD-HBLH-I8SQ,B01MZI5UC0,CCX2,CCX2,1,7,408-2900966-0456312,402-0884267-7556326,,,
2025-07-29T04:00:00+04:00,YM-DE9E-OW6J,B07NNRWVV8,QWTT,QWTT,1,10,408-7922990-0869922,407-8390932-8010731,,,
2025-07-29T04:00:00+04:00,ZP-2HDH-3HB5,B0CL6JHS4T,QWTT,QWTT,1,0,403-9056399-5287522,405-4558975-6531562,,,
2025-07-29T04:00:00+04:00,B0DGGJQ9X4,B0DGGJQ9X4,QWTT,QWTT,1,0,402-2873845-3457167,407-4702856-4645946,,,
2025-07-29T04:00:00+04:00,HA-popupRed,B07X124Q7S,QWTT,QWTT,1,10,171-1154669-3610721,408-3696303-5465900,,,
2025-07-28T04:00:00+04:00,24011106,B00KQVABIY,HYD3,HYD3,1,10,408-4742133-8713161,402-1754498-5520317,,,
2025-07-28T04:00:00+04:00,INLIN90700059,B0CHVZ596W,PNQ2,PNQ2,1,0,407-9614505-6717166,402-0333312-3264356,,,
2025-07-28T04:00:00+04:00,6.7736.L9,B01080YJ0I,DED4,DED4,1,2,408-0952821-5273936,408-6650807-1935564,,,
2025-07-28T04:00:00+04:00,98050023,B0DCZ15VH9,HYD3,HYD3,1,10,408-0302631-2405923,402-2736118-0160312,,,
2025-07-28T04:00:00+04:00,Nutri fry 3.4,B0DG5TKLGG,BOM7,BOM7,1,10,408-9489164-4753150,408-2727293-4337120,,,
2025-07-28T04:00:00+04:00,QT-3J1Y-84RV,B0BRKHS8FD,HYD8,HYD8,1,2,408-5068004-1904364,407-1665158-9971569,,,
2025-07-28T04:00:00+04:00,6.7113.31,B01GHTVX9E,BOM5,BOM5,1,2,408-5521797-2508320,408-6650807-1935564,,,
2025-07-28T04:00:00+04:00,Inal-IN90200064,B088X13S1L,DED4,DED4,1,10,408-9585102-4719516,408-2950373-4289946,,,
2025-07-28T04:00:00+04:00,Nutri fry 3.4,B0DG5TKLGG,BOM7,BOM7,1,10,408-5175179-0085133,406-6690811-8357167,,,
2025-07-28T04:00:00+04:00,TI-4151-KAE6,B072BCSJ4G,BOM5,BOM5,1,2,408-8340776-6621967,402-3689623-4761160,,,
2025-07-28T04:00:00+04:00,T2-3OGK-FFPD,B0DG2JVQYV,PNQ2,PNQ2,1,0,402-1925519-5342748,406-4411651-0549968,,,
2025-07-28T04:00:00+04:00,0I-KKZL-OS0W,B01N4N3LOD,BLR7,BLR7,1,10,402-4848399-3601141,403-9121253-1464345,,,
2025-07-28T04:00:00+04:00,6.7703,B000WLDOXM,DED4,DED4,1,4,408-1172269-4206736,171-6711342-2801110,,,
2025-07-28T04:00:00+04:00,Nutri fry 3.4,B0DG5TKLGG,PNQ2,PNQ2,1,2,408-2365796-5120339,404-2101489-7719558,,,
2025-07-28T04:00:00+04:00,INLIN91500030,B0C7QT1433,DEL5,DEL5,1,0,408-5192179-8042766,407-8131922-7635530,,,
2025-07-28T04:00:00+04:00,INLIN90000024,B0CDXCNR8Q,DEX3,DEX3,1,2,408-4776230-8869965,403-2067224-5464344,,,
2025-07-28T04:00:00+04:00,Nutri fry 3.4,B0DG5TKLGG,BOM7,BOM7,1,2,408-9419955-4059527,402-9806497-7529102,,,
2025-07-28T04:00:00+04:00,INLIN90000024,B0CDXCNR8Q,CJB1,CJB1,1,2,408-2261466-5012339,405-4946464-9147536,,,
2025-07-28T04:00:00+04:00,Nutri fry 3.4,B0DG5TKLGG,LKO1,LKO1,1,2,408-4659288-5953125,408-5786653-1402709,,,
2025-07-28T04:00:00+04:00,INLIN91500030,B0C7QT1433,PNQ2,PNQ2,1,0,402-2752441-4086717,402-6278260-1085168,,,
2025-07-28T04:00:00+04:00,pana-Rice &amp; Pasta Cookers-450 W,B09QGWFL57,HYD8,HYD8,1,2,408-0464683-8574705,404-7354503-0284342,,,
2025-07-28T04:00:00+04:00,T2-3OGK-FFPD,B0DG2JVQYV,HYD8,HYD8,1,0,406-1548932-8226730,404-2178777-2692338,,,
2025-07-28T04:00:00+04:00,WD-HBLH-I8SQ,B01MZI5UC0,BLR8,BLR8,1,7,408-2336363-2853123,407-1226313-1347519,,,
2025-07-28T04:00:00+04:00,HPWP-2KW-89,B0B1DFK1TD,PNQ2,PNQ2,1,2,404-9162098-8165126,402-9300985-0958753,,,
2025-07-28T04:00:00+04:00,IN-Hand Blender-1500W,B0DJGTRT51,QWTT,QWTT,1,2,407-8940992-7292308,171-0317943-8468325,,,
2025-07-28T04:00:00+04:00,IN-Hand Blender-1500W,B0DJGTRT51,QWTT,QWTT,1,10,408-7137503-5137105,407-6604133-0676353,,,
2025-07-28T04:00:00+04:00,IO-A9L4-F4JW,B08PBWWR9L,QWTT,QWTT,1,0,403-9682685-9960308,403-4050882-2881129,,,
2025-07-28T04:00:00+04:00,FR-GEPT-LDDK,B0D3J7XM34,QWTT,QWTT,1,3,408-9475236-0984307,171-0017562-4008348,,,
2025-07-27T04:00:00+04:00,WCF-63154984,B0DGV3V245,HYD8,HYD8,1,2,408-6307355-8512338,404-5587338-1985158,,,
2025-07-27T04:00:00+04:00,QT-3J1Y-84RV,B0BRKHS8FD,DEX3,DEX3,1,2,408-9023421-8531534,407-8756074-2886753,,,
2025-07-27T04:00:00+04:00,98050015,B0D28N4V92,DED4,DED4,1,3,408-0441808-5337151,403-4005368-9642743,,,
2025-07-27T04:00:00+04:00,INLIN91500030,B0C7QT1433,PNQ2,PNQ2,1,0,404-2040035-3464368,407-6830334-6543512,,,
2025-07-27T04:00:00+04:00,1.4723,B000MLU8SQ,DEL4,DEL4,1,2,408-2722100-7678756,407-8568203-1984322,,,
2025-07-27T04:00:00+04:00,A8-TX8M-UN0R,B0BFFCF1JP,HYD8,HYD8,1,2,408-4221715-1616343,403-8011286-0011532,,,
2025-07-27T04:00:00+04:00,WCF-63154890,B0CT8KW7KG,HYD8,HYD8,1,10,408-0596209-7648302,407-7268181-6470753,,,
2025-07-27T04:00:00+04:00,Nutri fry 3.4,B0DG5TKLGG,BLR7,BLR7,1,2,408-3888938-8317965,404-0858627-1987546,,,
2025-07-27T04:00:00+04:00,INLIN90000024,B0CDXCNR8Q,CJB1,CJB1,1,2,408-8383346-9446723,171-6022759-5935529,,,
2025-07-27T04:00:00+04:00,G4-RR61-Q0RF,B08THWDSNW,LKO1,LKO1,1,2,171-5429204-4967534,407-1428330-5206752,,,
2025-07-27T04:00:00+04:00,BERG-BGIN-6299,B0CW38628S,BLR8,BLR8,1,10,408-6591975-8582744,407-9132109-8726746,,,
2025-07-27T04:00:00+04:00,YM-LG1A-QRYF,B097KLVWLH,DED4,DED4,1,2,408-4721193-2473126,402-1940741-1015568,,,
2025-07-27T04:00:00+04:00,INLIN00000023,B0CKR1G5ZQ,CJB1,CJB1,1,0,404-1105660-4323530,405-4124938-6765954,,,
2025-07-27T04:00:00+04:00,Nutri fry 3.4,B0DG5TKLGG,PNQ2,PNQ2,1,0,403-3433638-9133909,404-2532954-1955542,,,
2025-07-27T04:00:00+04:00,Nutri fry 3.4,B0DG5TKLGG,BOM7,BOM7,1,2,408-3633034-1164360,404-1928852-0647545,,,
2025-07-27T04:00:00+04:00,Inal-IN90200064,B088X13S1L,DEL5,DEL5,1,2,408-3602693-2375500,402-1434832-0907534,,,
2025-07-27T04:00:00+04:00,INLIN91500030,B0C7QT1433,BLR7,BLR7,1,0,405-5901199-8643521,402-0039829-9838742,,,
2025-07-26T04:00:00+04:00,Aero Crip 16,B0DWN8CQ74,PNQ2,PNQ2,1,0,405-1460862-2852316,402-4305823-9536343,,,
2025-07-26T04:00:00+04:00,INLSIN91500025,B0B9YGBCJG,BOM5,BOM5,1,0,404-7919665-9884312,408-2524678-6797159,,,
2025-07-26T04:00:00+04:00,pana-Rice &amp; Pasta Cookers-450 W,B09QGWFL57,DEL5,DEL5,1,4,408-5365529-1622717,406-3876212-7790700,,,
2025-07-26T04:00:00+04:00,OK-ZG0Q-T5TR,B0DG2YWD15,BOM7,BOM7,1,0,171-8825188-4795515,407-6029459-7601950,,,
2025-07-26T04:00:00+04:00,WCF-63154984,B0DGV3V245,BOM7,BOM7,1,2,408-7271969-2704316,403-5617808-2215549,,,
2025-07-26T04:00:00+04:00,WCF-63154984,B0DGV3V245,BLR7,BLR7,1,2,408-9121313-0738723,408-5778459-6503542,,,
2025-07-26T04:00:00+04:00,WCF-63154984,B0DGV3V245,ATX1,ATX1,1,2,408-1239193-4741107,405-8341701-9860335,,,
2025-07-26T04:00:00+04:00,Nutri fry 3.4,B0DG5TKLGG,DEL5,DEL5,1,2,408-1480286-1300369,403-1280998-1713151,,,
2025-07-26T04:00:00+04:00,FI-4Y39-7A2V,B082WSDFB6,DEL4,DEL4,1,0,402-2502546-3856327,405-6065002-4889967,,,
2025-07-26T04:00:00+04:00,INLIN90000024,B0CDXCNR8Q,PNQ2,PNQ2,1,2,408-6100877-7160360,406-8253170-9290753,,,
2025-07-26T04:00:00+04:00,Nutri fry 3.4,B0DG5TKLGG,PNQ2,PNQ2,1,2,408-1865965-1909945,405-2379995-5512318,,,
2025-07-26T04:00:00+04:00,Taurus Stick MOP VC Vacwand,B0D8WDLRQ8,DEL4,DEL4,1,10,408-2612421-3886734,407-6623001-4742751,,,
2025-07-26T04:00:00+04:00,BERG-BGIN-6299,B0CW38628S,BOM5,BOM5,1,5,408-4234388-9107535,405-3645146-0986712,,,
2025-07-26T04:00:00+04:00,Nutri fry 3.4,B0DG5TKLGG,MAA4,MAA4,1,10,408-4891354-9537143,408-6569011-4794758,,,
2025-07-26T04:00:00+04:00,BERG-BGIN-6302,B0D1RC29VP,MAA4,MAA4,1,2,408-2879667-0793950,403-1233683-6570742,,,
2025-07-26T04:00:00+04:00,INLIN00000023,B0CKR1G5ZQ,DEL5,DEL5,1,0,408-8239811-1701913,408-1937203-0445133,,,
2025-07-26T04:00:00+04:00,INLSIN90000023,B0CDPTCDH7,BLR7,BLR7,1,5,402-3853416-8471558,406-5092142-4749961,,,
2025-07-26T04:00:00+04:00,INLSIN91500025,B0B9YGBCJG,DEL4,DEL4,1,0,405-0641068-0057142,402-3568337-1701918,,,
2025-07-26T04:00:00+04:00,O4-7Y1H-HWLC,B01N19BEFD,HYD3,HYD3,1,2,408-7610603-3223529,171-1776023-3323546,,,
2025-07-26T04:00:00+04:00,LI-FXQV-WVV3,B073X41CSH,QWTT,QWTT,1,2,408-6090476-2284328,404-8114589-9707544,,,
2025-07-25T04:00:00+04:00,Nutri fry 3.4,B0DG5TKLGG,PNQ2,PNQ2,1,2,408-8075213-1457169,403-7971700-1561113,,,
2025-07-25T04:00:00+04:00,Nutri fry 3.4,B0DG5TKLGG,PNQ2,PNQ2,1,0,408-9617470-8534744,402-0620114-0401114,,,
2025-07-25T04:00:00+04:00,INLIN91500030,B0C7QT1433,DEL4,DEL4,1,0,407-4496089-0557125,405-7650591-4985108,,,
2025-07-25T04:00:00+04:00,ZY-H7FS-F5WY,B007PZKMSI,BLR8,BLR8,1,0,403-1667663-3368341,403-4766627-5645114,,,
2025-07-25T04:00:00+04:00,Jazz 600 3 Jars,B0F3TRGZVK,DEL5,DEL5,1,0,408-5133917-8309923,407-1276344-0482753,,,
2025-07-25T04:00:00+04:00,G4-RR61-Q0RF,B08THWDSNW,BLR8,BLR8,1,2,404-5224717-0026758,406-9440308-4635554,,,
2025-07-25T04:00:00+04:00,WCF-63154889,B0CT8BG7LW,CJB1,CJB1,1,10,408-7313762-3925145,407-2975042-6572300,,,
2025-07-25T04:00:00+04:00,Nutri fry 3.4,B0DG5TKLGG,BLR7,BLR7,1,2,408-5704603-5377928,405-1658178-8505960,,,
2025-07-25T04:00:00+04:00,INLIN91500030,B0C7QT1433,PNQ2,PNQ2,1,0,402-2604783-5677136,407-0790409-8097905,,,
2025-07-25T04:00:00+04:00,72-20Y2-DDG5,B0F3XP5TW2,HYD8,HYD8,1,3,408-4651328-4836361,406-3819559-8610715,,,
2025-07-25T04:00:00+04:00,pana-Rice &amp; Pasta Cookers-450 W,B09QGWFL57,BOM5,BOM5,1,0,404-4670585-0300366,406-9525600-7013954,,,
2025-07-25T04:00:00+04:00,INLIN00000001,B0CDPM5M5P,PNQ2,PNQ2,1,0,408-0631785-3242708,408-2393483-7064357,,,
2025-07-25T04:00:00+04:00,INLSIN90000023,B0CDPTCDH7,HYD8,HYD8,1,0,406-1670193-5103512,404-2192064-9465959,,,
2025-07-25T04:00:00+04:00,CB.7.6075.01,B001U54YV0,DED4,DED4,1,2,408-0467357-8237944,171-5798382-5803555,,,
2025-07-25T04:00:00+04:00,72-20Y2-DDG5,B0F3XP5TW2,CCX2,CCX2,1,2,408-5869556-8438728,171-3310235-1387518,,,
2025-07-25T04:00:00+04:00,6.7836.L115,B0052C21EE,PNQ3,PNQ3,1,10,408-6451016-8707520,171-9979870-1591503,,,
2025-07-25T04:00:00+04:00,Nutri fry 3.4,B0DG5TKLGG,MAA4,MAA4,1,2,408-2811607-3613111,408-0852892-7420342,,,
2025-07-25T04:00:00+04:00,YM-LG1A-QRYF,B097KLVWLH,DEL5,DEL5,1,2,408-6745688-9319533,403-6297946-6441922,,,
2025-07-25T04:00:00+04:00,INLSIN90200100,B0CV174BN4,PNQ2,PNQ2,1,0,407-5534823-4636320,403-7171482-4045943,,,
2025-07-25T04:00:00+04:00,Nutri Purple wonderchef,B071RD4HV8,BLR7,BLR7,1,2,408-2159172-5217924,406-7153739-0454723,,,
2025-07-25T04:00:00+04:00,Ha-done+1.7red,B0BWF4XWPJ,DEL5,DEL5,1,0,407-2231574-8153165,403-4821376-7311564,,,
2025-07-25T04:00:00+04:00,O4-7Y1H-HWLC,B01N19BEFD,DED4,DED4,1,2,408-2759042-7638723,171-9244169-3262752,,,
2025-07-25T04:00:00+04:00,6.7836.L118,B0052C21HG,CJB1,CJB1,1,0,408-2771131-7328324,407-2832296-5561914,,,
2025-07-25T04:00:00+04:00,H-Magnechef Induction,B0DRSDM8G7,HYD8,HYD8,1,0,407-8593498-0207521,406-9423391-6078727,,,
2025-07-25T04:00:00+04:00,INLSIN90200047,B07CVR2L5K,QWTT,QWTT,1,10,408-2142597-7693163,405-2411845-7463512,,,
2025-07-25T04:00:00+04:00,FI-4Y39-7A2V,B082WSDFB6,QWTT,QWTT,1,10,408-1412547-9856328,404-9829957-5525145,,,
2025-07-24T04:00:00+04:00,Nutri fry 3.4,B0DG5TKLGG,DEL4,DEL4,1,2,408-4209337-4593937,406-1595512-7775517,,,
2025-07-24T04:00:00+04:00,KY-A112AKFD,B0FFMQ77ZX,BOM5,BOM5,1,0,407-6207742-8401944,402-6719349-8633136,,,
2025-07-24T04:00:00+04:00,Nutri fry 3.4,B0DG5TKLGG,DEL5,DEL5,1,10,408-6609350-6872329,171-7947160-5330747,,,
2025-07-24T04:00:00+04:00,INLIN91500030,B0C7QT1433,PNQ2,PNQ2,1,0,404-2738859-9039527,402-8941455-4248352,,,
2025-07-24T04:00:00+04:00,INLIN90000024,B0CDXCNR8Q,CJB1,CJB1,1,2,408-6006393-7338712,408-7605478-2802741,,,
2025-07-24T04:00:00+04:00,INLSIN91500025,B0B9YGBCJG,DEL4,DEL4,1,0,408-0797214-4234741,406-0108536-2613900,,,
2025-07-24T04:00:00+04:00,6.0912,B09GYS4JJT,HYD3,HYD3,1,5,404-1519790-5961917,408-0009327-6779533,,,
2025-07-24T04:00:00+04:00,0.3303,B0001P15JY,MAA4,MAA4,1,5,406-9141805-8860338,408-3100740-2173115,,,
2025-07-24T04:00:00+04:00,Aero Swift Luxe,B0F3DFNTZZ,MAA4,MAA4,1,2,408-5489112-4922749,406-5350815-5503568,,,
2025-07-24T04:00:00+04:00,0.6163,B000MLU5VQ,HYD3,HYD3,1,2,408-1806152-9050754,403-9504516-4449944,,,
2025-07-24T04:00:00+04:00,3F-FYSC-YD2Z,B0BT9DYKHN,CCX1,CCX1,1,0,408-3553360-2717115,404-7720409-9075534,,,
2025-07-24T04:00:00+04:00,Nutri fry 3.4,B0DG5TKLGG,PNQ2,PNQ2,1,2,408-3852154-6562711,171-4082624-1820318,,,
2025-07-24T04:00:00+04:00,7.6075,B000XF7E0Q,BLR8,BLR8,1,2,408-0356862-4453154,405-6904773-6165916,,,
2025-07-24T04:00:00+04:00,BERG-BGIN-6299,B0CW38628S,BLR7,BLR7,1,2,408-2172939-8477958,403-2259197-6938719,,,
2025-07-24T04:00:00+04:00,653187,B0CY39PZ87,PNQ3,PNQ3,1,0,406-1870431-9362730,404-0474812-5169108,,,
2025-07-24T04:00:00+04:00,INLSIN90700058,B0BYDBSXN4,BLR7,BLR7,1,2,406-6055626-7654766,405-3369404-1836357,,,
2025-07-24T04:00:00+04:00,6.7833,B000WL8DOW,CJB1,CJB1,1,2,408-9532350-7222746,408-2132631-8278727,,,
2025-07-24T04:00:00+04:00,Nutri fry 3.4,B0DG5TKLGG,DEL5,DEL5,1,4,408-2810679-0101922,171-8191787-5787511,,,
2025-07-24T04:00:00+04:00,inal-Hand Blenders-Inox 1000,B0747VDH9L,QWTT,QWTT,1,2,408-8115622-3933120,407-5284905-6431504,,,
2025-07-24T04:00:00+04:00,Nutri Purple,B071RD4HV8,QWTT,QWTT,1,10,408-5579471-3258741,407-7769489-2362730,,,
2025-07-24T04:00:00+04:00,ZP-2HDH-3HB5,B0CL6JHS4T,QWTT,QWTT,1,2,403-5362500-7458767,402-1690336-1304324,,,
2025-07-23T04:00:00+04:00,72-20Y2-DDG5,B0F3XP5TW2,DEX3,DEX3,1,2,408-9006446-9342746,171-8847147-5691564,,,
2025-07-23T04:00:00+04:00,25627100,B076JL9HB2,CCX1,CCX1,1,2,408-0981952-4640323,407-7763215-5411559,,,
2025-07-23T04:00:00+04:00,INLSIN90700058,B0BYDBSXN4,PNQ2,PNQ2,1,0,406-4639441-8256306,404-4681771-9443515,,,
2025-07-23T04:00:00+04:00,INLIN90000024,B0CDXCNR8Q,BOM5,BOM5,1,2,408-2770345-9009110,402-8683874-4397949,,,
2025-07-23T04:00:00+04:00,WCF-63154890,B0CT8KW7KG,DED4,DED4,1,2,408-1508219-1705958,402-2752911-1643532,,,
2025-07-23T04:00:00+04:00,INLIN00000023,B0CKR1G5ZQ,PNQ3,PNQ3,1,0,171-9149395-8845119,408-6569746-5324369,,,
2025-07-23T04:00:00+04:00,INLIN91500030,B0C7QT1433,BLR7,BLR7,1,0,403-9457303-2556310,406-4619950-4057911,,,
2025-07-23T04:00:00+04:00,BERG-BGIN-6248,B0CW39RJV3,DED4,DED4,1,5,405-4299847-9449908,403-0771995-0179552,,,
2025-07-23T04:00:00+04:00,Nutri fry 3.4,B0DG5TKLGG,PNQ2,PNQ2,1,2,408-3584966-0481940,403-0385109-3991532,,,
2025-07-23T04:00:00+04:00,INLSIN90000023,B0CDPTCDH7,LKO1,LKO1,1,0,404-9001999-8843559,171-5164106-4181908,,,
2025-07-23T04:00:00+04:00,Nutri fry 3.4,B0DG5TKLGG,BLR7,BLR7,1,2,408-6259931-3620358,404-3479676-6872358,,,
2025-07-23T04:00:00+04:00,INLIN91500030,B0C7QT1433,DEL5,DEL5,1,2,171-1879664-7450767,404-8667587-5068300,,,
2025-07-23T04:00:00+04:00,INLSIN90000023,B0CDPTCDH7,BLR7,BLR7,1,0,171-0365955-2537111,404-3623072-6848349,,,
2025-07-23T04:00:00+04:00,BERG-BGIN-6299,B0CW38628S,BOM5,BOM5,1,10,408-7650761-4788343,402-8481068-8411541,,,
2025-07-23T04:00:00+04:00,BERG-BGIN-6259,B0CW37G5G1,DEL5,DEL5,1,0,406-7627392-0693955,171-7722718-5804364,,,
2025-07-23T04:00:00+04:00,Taurus Garment Steamer Travel Ginie,B0D8KRN6GF,DEL4,DEL4,1,2,408-8107029-8467546,171-1587439-9560303,,,
2025-07-23T04:00:00+04:00,INLIN91500030,B0C7QT1433,DEX3,DEX3,1,0,408-8976823-4610768,403-3500081-1855525,,,
2025-07-23T04:00:00+04:00,T2-3OGK-FFPD,B0DG2JVQYV,MAA4,MAA4,1,0,402-9733099-8821124,404-9978483-1729957,,,
2025-07-23T04:00:00+04:00,INLIN91500030,B0C7QT1433,DEX3,DEX3,1,0,405-2333524-8721133,406-1565916-1413944,,,
2025-07-23T04:00:00+04:00,G4-RR61-Q0RF,B08THWDSNW,LKO1,LKO1,1,2,171-9850606-0823531,406-9129125-9930730,,,
2025-07-23T04:00:00+04:00,T2-3OGK-FFPD,B0DG2JVQYV,PNQ2,PNQ2,1,0,408-6269426-5917939,403-3507744-1367540,,,
2025-07-23T04:00:00+04:00,Nutri fry 3.4,B0DG5TKLGG,DEL4,DEL4,1,0,408-6318749-5609947,171-8369175-3927530,,,
2025-07-23T04:00:00+04:00,INLIN91500030,B0C7QT1433,BOM7,BOM7,1,2,405-3580983-9560356,407-0252746-3008349,,,
2025-07-23T04:00:00+04:00,U Kaffee Nova Coffee Machine,B0F2J3XLWG,HYD8,HYD8,1,2,405-0970433-7977122,405-0185994-3739525,,,
2025-07-23T04:00:00+04:00,INLIN90000024,B0CDXCNR8Q,BLR8,BLR8,1,2,408-1899396-0560335,404-7292685-2421960,,,
2025-07-23T04:00:00+04:00,BM-O7JD-GP6J,B09V19LMLS,QWTT,QWTT,1,2,408-4278246-5631556,171-8320460-8316348,,,
2025-07-23T04:00:00+04:00,500079,B0DHRQVL7G,QWTT,QWTT,1,0,404-2622987-9605149,404-5879465-6513926,,,
2025-07-23T04:00:00+04:00,LI-FXQV-WVV3,B073X41CSH,QWTT,QWTT,1,2,408-9994302-1675502,404-5836893-1001157,,,
2025-07-22T04:00:00+04:00,BERG-BGIN-6241,B0CW39RJTP,BLR8,BLR8,1,10,408-2776168-3799538,407-6822888-2383531,,,
2025-07-22T04:00:00+04:00,INLSIN90700058,B0BYDBSXN4,PNQ2,PNQ2,1,0,403-7667665-3624313,407-2789484-8895505,,,
2025-07-22T04:00:00+04:00,1M-21W7-626A,B07X357LDZ,CJB1,CJB1,1,0,407-9078464-7673946,405-0144825-1986732,,,
2025-07-22T04:00:00+04:00,BERG-BGIN-6297,B0CW37MFR7,CJB1,CJB1,1,0,403-3990506-7669147,407-2559448-0226758,,,
2025-07-22T04:00:00+04:00,A8-TX8M-UN0R,B0BFFCF1JP,DEX3,DEX3,1,10,408-2143710-5911529,405-7935699-7248368,,,
2025-07-22T04:00:00+04:00,A9-CE1K-SA2S,B08SKBMYSG,CJB1,CJB1,1,0,403-7668877-2907540,405-6150527-5433910,,,
2025-07-22T04:00:00+04:00,3W-POHK-FCYR,B07JGNN8DC,MAA4,MAA4,1,0,404-3243008-8804349,408-8524678-5461152,,,
2025-07-22T04:00:00+04:00,6.0930.1,B09NL76JR9,BLR8,BLR8,1,0,405-5922272-4330738,406-4658415-5390707,,,
2025-07-22T04:00:00+04:00,6.7111.31,B01GHTOPNK,BLR7,BLR7,1,2,408-9239871-8206705,406-4761859-4549165,,,
2025-07-22T04:00:00+04:00,Nutri fry 3.4,B0DG5TKLGG,BOM7,BOM7,1,2,408-4784006-0348322,408-1127134-9972336,,,
2025-07-22T04:00:00+04:00,ZY-H7FS-F5WY,B007PZKMSI,CJB1,CJB1,1,0,404-0464348-4692364,407-9493166-0653160,,,
2025-07-22T04:00:00+04:00,INLIN00000023,B0CKR1G5ZQ,PNQ3,PNQ3,1,0,407-5445605-9629947,408-7879950-1201917,,,
2025-07-22T04:00:00+04:00,6.9003.11W,B096YWY9TM,BLR7,BLR7,1,4,408-6713430-9881159,405-1480432-3829137,,,
2025-07-22T04:00:00+04:00,BERG-BGIN-6299,B0CW38628S,BOM5,BOM5,1,2,408-2648659-0794760,405-1062520-2417956,,,
2025-07-22T04:00:00+04:00,BM-O7JD-GP6J,B09V19LMLS,CCX2,CCX2,1,2,408-2009133-1543540,171-2942093-3061164,,,
2025-07-22T04:00:00+04:00,INLIN90000024,B0CDXCNR8Q,MAA4,MAA4,1,2,408-3667596-3873109,402-8163677-2309958,,,
2025-07-22T04:00:00+04:00,INLIN91500030,B0C7QT1433,DEL5,DEL5,1,2,405-0305041-2706717,402-6886400-8711526,,,
2025-07-22T04:00:00+04:00,INLIN91500030,B0C7QT1433,BLR7,BLR7,1,2,406-8073312-4932360,405-5025947-8152319,,,
2025-07-22T04:00:00+04:00,DYSN-V8,B0CGWXLZDC,CJB1,CJB1,1,0,408-7417980-3199507,404-6109712-5790747,,,
